itemId,parentItemId,salePrice,upc,categoryPath,thumbnailImage,mediumImage,largeImage,categoryNode
929380310,929380310,649.95,600171633313,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/67208ed9-7344-451d-bf27-8cb012313bb0_1.fef784efc7e4edbd813338f74d1ce85e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
823132611,823132611,1123.95,884116254751,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/e6380834-da1a-41a1-953a-a54495541422_1.aa09efc66451c311af10eaac17314c8b.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e6380834-da1a-41a1-953a-a54495541422_1.aa09efc66451c311af10eaac17314c8b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e6380834-da1a-41a1-953a-a54495541422_1.aa09efc66451c311af10eaac17314c8b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
56208101,56208101,324.82,191628845316,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/c8eb32dc-57db-40fe-907d-3b0214d7f560_1.89a02780e8ab9201f973b1c520b7b8a2.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c8eb32dc-57db-40fe-907d-3b0214d7f560_1.89a02780e8ab9201f973b1c520b7b8a2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c8eb32dc-57db-40fe-907d-3b0214d7f560_1.89a02780e8ab9201f973b1c520b7b8a2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
126455629,126455629,249.99,192545207768,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/de682d12-da9d-467e-ab8e-19003ae197e3_1.9d8e71701315938ab8e1dcae3a98a6e5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/de682d12-da9d-467e-ab8e-19003ae197e3_1.9d8e71701315938ab8e1dcae3a98a6e5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/de682d12-da9d-467e-ab8e-19003ae197e3_1.9d8e71701315938ab8e1dcae3a98a6e5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
175081655,175081655,328.78,190403132788,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/e9348ebb-947c-46db-842c-a169083d9465_1.5adb63cc897be2bdd49fb0bcfa8704de.jpeg?odnHeight=100&odnWidth=100&odnBg=ffffff,https://i5.walmartimages.com/asr/e9348ebb-947c-46db-842c-a169083d9465_1.5adb63cc897be2bdd49fb0bcfa8704de.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/e9348ebb-947c-46db-842c-a169083d9465_1.5adb63cc897be2bdd49fb0bcfa8704de.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff,3944_3951_1089430
47431723,47431723,859.0,884116204473,Electronics/Computers/Laptops/Shop Laptops by Type/2-in-1 Laptops,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b7e36bf1-8da1-4e7b-a387-a9002cea90ba_1.9ff7d56c2bc612937ed8358e2074c381.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
54905168,54905168,255.0,825633405479,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cb9d4c69-e6ab-400f-ae00-eddfc1a7df69_1.0776471592cfc3060a6a58e03121cdcf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
802329710,802329710,1259.0,192545199919,Electronics/Computers/Laptops/Shop Laptops by Type/Gaming Laptops,https://i5.walmartimages.com/asr/f3ce4acb-cdb1-4bf5-8228-9480e5236d03_1.7b585c74ccc99cdadfe2301bd4ec5216.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f3ce4acb-cdb1-4bf5-8228-9480e5236d03_1.7b585c74ccc99cdadfe2301bd4ec5216.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/f3ce4acb-cdb1-4bf5-8228-9480e5236d03_1.7b585c74ccc99cdadfe2301bd4ec5216.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
974262939,974262939,189.99,787468117432,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,https://i5.walmartimages.com/asr/782db5ec-2c49-405b-b03a-94e6b43c759c_1.12ba859a6bfbd97340438a4f206ab053.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/782db5ec-2c49-405b-b03a-94e6b43c759c_1.12ba859a6bfbd97340438a4f206ab053.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/782db5ec-2c49-405b-b03a-94e6b43c759c_1.12ba859a6bfbd97340438a4f206ab053.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
49455388,49455388,689.95,884116203803,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/6661e6da-c36e-4af9-b0c3-2aec8b182797_1.3c648d68d55a1774df700c25095f0ea9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6661e6da-c36e-4af9-b0c3-2aec8b182797_1.3c648d68d55a1774df700c25095f0ea9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/6661e6da-c36e-4af9-b0c3-2aec8b182797_1.3c648d68d55a1774df700c25095f0ea9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
504845230,504845230,99.94,600171637519,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5cacc241-cb0f-4980-8b5e-2c32532c6f7d_1.043253111103f9ab969f0dbff704f08a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
487920370,487920370,1599.21,889800936913,Electronics/Computers/Laptops/Laptops By Brand/Lenovo Laptops,https://i5.walmartimages.com/asr/edb7634a-4683-4227-a3f7-9bd0767e99ed_1.287ee051209777a338f2a440f6ee8325.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/edb7634a-4683-4227-a3f7-9bd0767e99ed_1.287ee051209777a338f2a440f6ee8325.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/edb7634a-4683-4227-a3f7-9bd0767e99ed_1.287ee051209777a338f2a440f6ee8325.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
51397790,51397790,554.0,889899805657,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/4d925ba5-12ae-47bb-b097-d22e200d71d9_1.bfaadc3e5ab11627e49fa8bb9622b5c9.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4d925ba5-12ae-47bb-b097-d22e200d71d9_1.bfaadc3e5ab11627e49fa8bb9622b5c9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/4d925ba5-12ae-47bb-b097-d22e200d71d9_1.bfaadc3e5ab11627e49fa8bb9622b5c9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
358728024,358728024,199.0,192545383660,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c82a059c-8a2b-407c-a586-c43d216236a8_1.67f1efa0eba170675305a2d4aa2a40b8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
56208116,56208116,265.96,192018001930,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/b5e5d9b9-6468-459e-9ea9-21fb4ec9555e_1.13fc5168dd4b0415d40a587398e1e241.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b5e5d9b9-6468-459e-9ea9-21fb4ec9555e_1.13fc5168dd4b0415d40a587398e1e241.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/b5e5d9b9-6468-459e-9ea9-21fb4ec9555e_1.13fc5168dd4b0415d40a587398e1e241.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
55727697,55727697,272.0,825633416192,Electronics/Computers/Laptops/Shop Laptops by Type/Ultrabooks,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2d8c5d9f-15b9-458e-a8e3-ad07c710f4d7_1.1cf9e69da41d7ffc903a875a1f230081.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
592254187,592254187,179.99,190780429808,Electronics/Computers/Laptops/Laptops By Brand/HP Laptops,https://i5.walmartimages.com/asr/1a647ffe-31a5-48d1-852b-ca20c7865cb6_1.023372c3137860dac6cfd63346e20722.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1a647ffe-31a5-48d1-852b-ca20c7865cb6_1.023372c3137860dac6cfd63346e20722.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1a647ffe-31a5-48d1-852b-ca20c7865cb6_1.023372c3137860dac6cfd63346e20722.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
426110555,426110555,425.0,884116274636,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/bf4f4a2f-289d-49f4-a40d-21d15760a402_1.467689c44064159309ebf45ed32eed08.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/bf4f4a2f-289d-49f4-a40d-21d15760a402_1.467689c44064159309ebf45ed32eed08.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/bf4f4a2f-289d-49f4-a40d-21d15760a402_1.467689c44064159309ebf45ed32eed08.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
470828595,470828595,469.0,615317533761,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
365033132,365033132,279.0,192545383820,Electronics/Computers/Laptops/Shop Laptops by Type/Google Chromebook,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/db168a59-36ba-4d1c-abdf-811a7e1bb1e4_1.aa99ac313401b874c7b17dbae7f03a0a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
666586428,666586428,1099.99,190198463029,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/c2b790e9-3dd5-42d2-8912-d76b07ed266b_1.89cf3d615ea6f108ce8ae835c57ecc47.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c2b790e9-3dd5-42d2-8912-d76b07ed266b_1.89cf3d615ea6f108ce8ae835c57ecc47.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/c2b790e9-3dd5-42d2-8912-d76b07ed266b_1.89cf3d615ea6f108ce8ae835c57ecc47.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
131241606,131241606,964.95,760194181168,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/acf3501c-54e9-4481-ad9f-415e57484380_1.931b260e534f77966ecaf35dcc2a0af0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/acf3501c-54e9-4481-ad9f-415e57484380_1.931b260e534f77966ecaf35dcc2a0af0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/acf3501c-54e9-4481-ad9f-415e57484380_1.931b260e534f77966ecaf35dcc2a0af0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
791841324,791841324,529.0,884116275930,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/a93b4458-55cf-455c-8a15-3fb7b2fa21b0_1.0670c81c445f1c2cc00ba073a44608bc.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a93b4458-55cf-455c-8a15-3fb7b2fa21b0_1.0670c81c445f1c2cc00ba073a44608bc.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a93b4458-55cf-455c-8a15-3fb7b2fa21b0_1.0670c81c445f1c2cc00ba073a44608bc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
56245355,56245355,598.5,825633437890,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/e80f314b-cd6f-42c3-9b08-cec56a75735f_1.1b54b73883e6610b88ca7ff1f6d3e216.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e80f314b-cd6f-42c3-9b08-cec56a75735f_1.1b54b73883e6610b88ca7ff1f6d3e216.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e80f314b-cd6f-42c3-9b08-cec56a75735f_1.1b54b73883e6610b88ca7ff1f6d3e216.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
241206336,241206336,599.0,881314550876,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/7b587bfd-6719-443f-9628-9889bc148fb4_1.8cb973089897b708abd75b1de814ed13.png?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7b587bfd-6719-443f-9628-9889bc148fb4_1.8cb973089897b708abd75b1de814ed13.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/7b587bfd-6719-443f-9628-9889bc148fb4_1.8cb973089897b708abd75b1de814ed13.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
51718073,51718073,587.62,884116217367,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/0987f926-26da-4bd7-9e85-cc08abbe8560_1.ea3c2469bbee5016ff3136e3af9a2331.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/0987f926-26da-4bd7-9e85-cc08abbe8560_1.ea3c2469bbee5016ff3136e3af9a2331.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/0987f926-26da-4bd7-9e85-cc08abbe8560_1.ea3c2469bbee5016ff3136e3af9a2331.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
703997184,703997184,134.99,680596408802,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/80bff946-7d96-41f6-8242-0db3721bf932_1.1b92f50f7670c0b51bc31962dea36081.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
316735220,316735220,125.0,673983040143,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/e756e331-18e6-4f53-a938-14f368605497_1.cc76fa1c8a463b545c9ff38f79d11ed8.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e756e331-18e6-4f53-a938-14f368605497_1.cc76fa1c8a463b545c9ff38f79d11ed8.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e756e331-18e6-4f53-a938-14f368605497_1.cc76fa1c8a463b545c9ff38f79d11ed8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
862062659,862062659,114.47,190403082984,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/46c16611-5ee5-4e10-8673-6aa883fb2bb4_1.22667096d3ea4b6fc01f9aeb522409d9.jpeg?odnHeight=100&odnWidth=100&odnBg=ffffff,https://i5.walmartimages.com/asr/46c16611-5ee5-4e10-8673-6aa883fb2bb4_1.22667096d3ea4b6fc01f9aeb522409d9.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,https://i5.walmartimages.com/asr/46c16611-5ee5-4e10-8673-6aa883fb2bb4_1.22667096d3ea4b6fc01f9aeb522409d9.jpeg?odnHeight=450&odnWidth=450&odnBg=ffffff,3944_3951_1089430
107562523,107562523,339.99,018227843928,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/a6b8b6a2-5a01-4631-9245-537b082902f1_1.7588851114be3b2408fe2cb0641cf58d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
118373881,118373881,2140.95,678615071885,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/011e818d-276e-4c39-b775-f752117d26b0_1.bffa266352b2f98fbe18678b4320a775.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/011e818d-276e-4c39-b775-f752117d26b0_1.bffa266352b2f98fbe18678b4320a775.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/011e818d-276e-4c39-b775-f752117d26b0_1.bffa266352b2f98fbe18678b4320a775.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
49931324,49931324,249.95,817707018234,Electronics/Computers/Laptops/Shop Laptops by Type/All Laptop Computers,https://i5.walmartimages.com/asr/8f5b03b1-a6f6-4392-85cf-6b8c0a4652c1_1.50ae7856cdfbc58fa7eb943134b1def0.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8f5b03b1-a6f6-4392-85cf-6b8c0a4652c1_1.50ae7856cdfbc58fa7eb943134b1def0.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8f5b03b1-a6f6-4392-85cf-6b8c0a4652c1_1.50ae7856cdfbc58fa7eb943134b1def0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
862361766,862361766,749.99,884116291237,Electronics/Computers/Laptops/Laptops By Brand/Dell Laptops,https://i5.walmartimages.com/asr/3e00c53e-06f6-4fac-a5c6-512c481c96a7_1.dcd9767ee4ab3eb55f976e361a86f52d.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/3e00c53e-06f6-4fac-a5c6-512c481c96a7_1.dcd9767ee4ab3eb55f976e361a86f52d.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/3e00c53e-06f6-4fac-a5c6-512c481c96a7_1.dcd9767ee4ab3eb55f976e361a86f52d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
121440462,121440462,574.0,639790160337,Electronics/Computers/Laptops/Laptops By Brand/Lenovo Laptops,https://i5.walmartimages.com/asr/1574e1f5-c0de-4697-8037-0a2f49a679f9_1.ae117b55e0ad03ae798d532e743ac76c.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1574e1f5-c0de-4697-8037-0a2f49a679f9_1.ae117b55e0ad03ae798d532e743ac76c.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/1574e1f5-c0de-4697-8037-0a2f49a679f9_1.ae117b55e0ad03ae798d532e743ac76c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
595231518,595231518,569.0,615317532733,Electronics/Computers/Laptops/Shop Laptops by Type/Touchscreen Laptops,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/35dee98b-8838-492c-8997-8e9cadf9acda_1.e0476cb2b4fadc75864de17c3f069fbb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
116226477,116226477,389.0,885909422586,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/566da164-54f1-451f-819b-7272c4087f8a_1.f3c268f14ab41bfdbf9994b8fc5c01a7.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/566da164-54f1-451f-819b-7272c4087f8a_1.f3c268f14ab41bfdbf9994b8fc5c01a7.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/566da164-54f1-451f-819b-7272c4087f8a_1.f3c268f14ab41bfdbf9994b8fc5c01a7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
152136300,152136300,337.99,741807520871,Electronics/Computers/Laptops/Shop Laptops by Type/Apple Laptops,https://i5.walmartimages.com/asr/5813f974-6617-42ac-a9b1-37879172a65a_1.330d83f61b0be10c08e127d141121756.png?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5813f974-6617-42ac-a9b1-37879172a65a_1.330d83f61b0be10c08e127d141121756.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5813f974-6617-42ac-a9b1-37879172a65a_1.330d83f61b0be10c08e127d141121756.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
148637320,148637320,139.99,096802984921,Electronics/Computers/Laptops/Shop Laptops by Type/Refurbished Laptops,https://i5.walmartimages.com/asr/21e9ecec-4b2e-4be7-9975-da436b435c44_1.d8ae9f5c5d758a43aeff13ac484d0cf5.jpeg?odnHeight=100&odnWidth=100&odnBg=FFFFFF,https://i5.walmartimages.com/asr/21e9ecec-4b2e-4be7-9975-da436b435c44_1.d8ae9f5c5d758a43aeff13ac484d0cf5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,https://i5.walmartimages.com/asr/21e9ecec-4b2e-4be7-9975-da436b435c44_1.d8ae9f5c5d758a43aeff13ac484d0cf5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,3944_3951_1089430
